Date,StatArbTradingSignal,ClosePrice,FinalStatArbTradingSignal,Trades,Position,Pnl
2020-03-09T17:00:00.000000000Z,0.0077422208977487444,0.73656,-0.00116663902983901,-1,1000000,-32014.99999999998
2020-03-09T17:15:00.000000000Z,0.0053132239805065845,0.73624,-0.0011089454457154516,0,1000000,-32014.99999999998
2020-03-09T17:30:00.000000000Z,-0.0009559878515251652,0.73495,-0.0010595730868186433,-1,0,-34690.0
2020-03-09T17:45:00.000000000Z,-0.0024033533851123647,0.73513,-0.0021376185305056975,-1,-1000000,-34690.0
2020-03-09T18:00:00.000000000Z,-0.002365376382673213,0.73294,-0.0012261704013756603,-1,-2000000,-32500.000000000087
2020-03-09T18:15:00.000000000Z,-0.00510587831641557,0.73432,-0.0034954866204267823,-1,-3000000,-35260.00000000007
2020-03-09T18:30:00.000000000Z,-0.0007762729857863247,0.73346,-0.001307623904614232,0,-3000000,-32680.000000000156
2020-03-09T18:45:00.000000000Z,0.0004727980155813092,0.73348,-0.0016261720229949986,1,-2000000,-32090.000000000287
2020-03-09T19:00:00.000000000Z,-0.0013931301040349424,0.73312,-0.0017046740783855413,-1,-3000000,-31262.500000000193
2020-03-09T19:15:00.000000000Z,0.005195174025899889,0.73258,-0.000551300437883427,1,-2000000,-27805.000000000193
2020-03-09T19:30:00.000000000Z,0.013331897338208599,0.73163,0.0012540983989704198,1,-1000000,-21757.50000000032
2020-03-09T19:45:00.000000000Z,0.010842187908732023,0.73189,0.0006249673119944132,1,0,-28760.0
2020-03-09T20:00:00.000000000Z,0.009319467321782172,0.7312,0.0009247042250934054,0,0,-28760.0
2020-03-09T20:15:00.000000000Z,0.008280806166558161,0.73038,0.0011233829469953817,1,1000000,-28760.0
2020-03-09T20:30:00.000000000Z,0.011190737872530594,0.73163,-3.328700248135809e-05,0,1000000,-27510.000000000025
2020-03-09T20:45:00.000000000Z,0.017587988517345964,0.72978,0.0022601545734856317,-1,0,-29360.0
2020-03-09T21:00:00.000000000Z,0.020712256564983118,0.72979,0.0023803744234771173,1,1000000,-29360.0
2020-03-09T21:15:00.000000000Z,0.023961075265361828,0.72996,0.002223461957982786,0,1000000,-29189.999999999996
2020-03-09T21:30:00.000000000Z,0.03007866019078284,0.73015,0.0024747769432499644,-1,0,-29000.0
2020-03-09T21:45:00.000000000Z,0.03838070831704838,0.73018,0.002686609686636398,1,1000000,-29000.0
2020-03-09T22:00:00.000000000Z,0.0378685375852965,0.73043,0.0032216970071628236,0,1000000,-28750.00000000003
2020-03-09T22:15:00.000000000Z,0.028713964687963296,0.73166,0.0023281200888857216,-1,0,-27520.0
2020-03-09T22:30:00.000000000Z,0.04154572610566131,0.73239,0.0029002681293056453,1,1000000,-27520.0
2020-03-09T22:45:00.000000000Z,0.04604407764572665,0.73226,0.0034179489307747915,0,1000000,-27649.999999999964
2020-03-09T23:00:00.000000000Z,0.03782671059756444,0.7322,0.0020862015466797923,0,1000000,-27710.000000000022
2020-03-09T23:15:00.000000000Z,0.03812912559043326,0.73234,0.0015419199299074296,0,1000000,-27569.999999999993
2020-03-09T23:30:00.000000000Z,0.021717994453038493,0.73234,0.000731948369594845,0,1000000,-27569.999999999993
2020-03-09T23:45:00.000000000Z,0.03134076860644047,0.73195,0.0009479796016355198,0,1000000,-27959.999999999996
2020-03-10T00:00:00.000000000Z,0.019694751937398967,0.73221,-9.12787114310289e-05,0,1000000,-27699.999999999956
2020-03-10T00:15:00.000000000Z,0.013794185438960545,0.73259,-0.0012449590998610278,-1,0,-27320.0
2020-03-10T00:30:00.000000000Z,0.011367084127492884,0.73211,-0.0015780382242415302,-1,-1000000,-27320.0
2020-03-10T00:45:00.000000000Z,0.004422431903677557,0.73228,-0.003125254705450083,0,-1000000,-27490.000000000004
2020-03-10T01:00:00.000000000Z,0.004182795908417705,0.73318,-0.002694173347444027,-1,-2000000,-28390.000000000127
2020-03-10T01:15:00.000000000Z,0.008143022607517364,0.73335,-0.0021867543457722866,0,-2000000,-28729.999999999913
2020-03-10T01:30:00.000000000Z,0.001025479660128453,0.73343,-0.0026907587548995453,0,-2000000,-28890.000000000073
2020-03-10T01:45:00.000000000Z,0.0191875476988491,0.73232,-0.0006579149787739441,0,-2000000,-26669.99999999996
2020-03-10T02:00:00.000000000Z,0.011682336892330438,0.7322,-0.0018790989130257423,1,-1000000,-25984.999999999913
2020-03-10T02:15:00.000000000Z,0.0057101953467790555,0.73204,-0.002888588430302877,-1,-2000000,-25866.666666666693
2020-03-10T02:30:00.000000000Z,0.013832442996592798,0.73211,-0.0020067753411050697,1,-1000000,-25743.33333333344
2020-03-10T02:45:00.000000000Z,0.006862534553577219,0.7323,-0.0022522918719488205,1,0,-26600.0
2020-03-10T03:00:00.000000000Z,-0.0033439539290180567,0.73226,-0.0028739878139367476,-1,-1000000,-26600.0
2020-03-10T03:15:00.000000000Z,0.008989033245892569,0.73267,-0.0014379835930467017,0,-1000000,-27010.000000000022
2020-03-10T03:30:00.000000000Z,-0.0028173332081002857,0.73294,-0.0019189680712021246,0,-1000000,-27280.000000000015
2020-03-10T03:45:00.000000000Z,-0.00020702229966676136,0.73309,-0.0009517104392575168,0,-1000000,-27429.999999999996
2020-03-10T04:00:00.000000000Z,0.0016264629094978078,0.73308,0.00011103956318011126,0,-1000000,-27419.99999999993
2020-03-10T04:15:00.000000000Z,-0.004554646702367452,0.73314,-0.00020945392311822445,0,-1000000,-27479.999999999993
2020-03-10T04:30:00.000000000Z,-0.021195459144234433,0.73281,-0.0023042172536957145,0,-1000000,-27149.999999999938
2020-03-10T04:45:00.000000000Z,-0.02156492867161697,0.73303,-0.0032748214438066926,0,-1000000,-27369.999999999938
2020-03-10T05:00:00.000000000Z,-0.003680646506339166,0.73363,-0.0032721362795964716,-1,-2000000,-27970.000000000095
2020-03-10T05:15:00.000000000Z,-0.0013794084492282817,0.73462,-0.004317799283988717,0,-2000000,-29950.000000000186
2020-03-10T05:30:00.000000000Z,0.005474295777207401,0.73384,-0.002584078014769287,0,-2000000,-28390.000000000182
2020-03-10T05:45:00.000000000Z,0.010919647459542825,0.73333,-0.002101411400926122,0,-2000000,-27370.00000000016
2020-03-10T06:00:00.000000000Z,0.026493368640219592,0.73374,-0.0002220088922206027,0,-2000000,-28189.99999999998
2020-03-10T06:15:00.000000000Z,0.026545829581003776,0.73286,0.0007126846369305579,0,-2000000,-26429.999999999996
2020-03-10T06:30:00.000000000Z,0.02898708066513721,0.73319,0.0007297936607229263,1,-1000000,-27335.000000000153
2020-03-10T06:45:00.000000000Z,0.0172820820394931,0.73343,-0.0005897380782279756,0,-1000000,-27815.00000000019
2020-03-10T07:00:00.000000000Z,0.019265748908697634,0.7333,0.00010850428369158363,0,-1000000,-27555.00000000004
2020-03-10T07:15:00.000000000Z,0.011852964894852271,0.73296,0.0005352321249440611,0,-1000000,-26875.000000000025
2020-03-10T07:30:00.000000000Z,0.014042222625728896,0.73279,0.0008160662465960114,0,-1000000,-26535.00000000024
2020-03-10T07:45:00.000000000Z,0.0293971603848339,0.73243,0.003304578788864597,1,0,-26330.0
2020-03-10T08:00:00.000000000Z,0.019038779519613386,0.73214,0.0026131920733150765,1,1000000,-26330.0
2020-03-10T08:15:00.000000000Z,0.017888857847488233,0.73257,0.0029482951843582536,0,1000000,-25899.99999999996
2020-03-10T08:30:00.000000000Z,0.02833880801466508,0.73209,0.005457195705144166,-1,0,-26380.0
2020-03-10T08:45:00.000000000Z,0.028465394721920126,0.73161,0.006223435075236723,1,1000000,-26380.0
2020-03-10T09:00:00.000000000Z,0.018258912560456805,0.73119,0.005218082538965735,0,1000000,-26799.999999999975
2020-03-10T09:15:00.000000000Z,0.01060348321594648,0.73138,0.004194715673577966,0,1000000,-26609.999999999953
2020-03-10T09:30:00.000000000Z,0.012210668034692677,0.73151,0.004446556305340446,0,1000000,-26479.99999999999
2020-03-10T09:45:00.000000000Z,0.005538197096936037,0.73159,0.004093119030604066,0,1000000,-26400.00000000002
2020-03-10T10:00:00.000000000Z,0.001756294632283886,0.73149,0.002840949730732587,0,1000000,-26500.000000000007
2020-03-10T10:15:00.000000000Z,-0.0007975361012630725,0.73181,0.0006601055919363323,0,1000000,-26180.000000000022
2020-03-10T10:30:00.000000000Z,-0.003916298298619155,0.73229,-0.0004736743284991907,-1,0,-25700.0
2020-03-10T10:45:00.000000000Z,-0.005631276426425379,0.73228,-0.00020164606039841873,0,0,-25700.0
2020-03-10T11:00:00.000000000Z,-0.006167524154267151,0.73254,-0.0007016514677051657,0,0,-25700.0
2020-03-10T11:15:00.000000000Z,-0.010837382296123724,0.73233,-0.00046426323426987615,0,0,-25700.0
2020-03-10T11:30:00.000000000Z,-0.011752518510845827,0.73282,-0.0008417031417072883,0,0,-25700.0
2020-03-10T11:45:00.000000000Z,0.00013737405799454255,0.73225,0.0007901693313152354,0,0,-25700.0
2020-03-10T12:00:00.000000000Z,-0.0016075954672027533,0.73105,0.0008715801133413193,0,0,-25700.0
2020-03-10T12:15:00.000000000Z,0.012044348451377905,0.7313,0.001992495093353124,1,1000000,-25700.0
2020-03-10T12:30:00.000000000Z,0.010706667070495359,0.7318,0.0012245503151741513,0,1000000,-25199.999999999945
2020-03-10T12:45:00.000000000Z,0.008240190672323549,0.73205,0.00025989927079190985,-1,0,-24950.0
2020-03-10T13:00:00.000000000Z,0.024315886342382634,0.7311,0.002791195182250421,1,1000000,-24950.0
2020-03-10T13:15:00.000000000Z,0.04093755375757396,0.73075,0.004574678286552357,0,1000000,-25299.99999999996
2020-03-10T13:30:00.000000000Z,0.03695642957157442,0.73119,0.0034335573168892373,0,1000000,-24859.999999999967
2020-03-10T13:45:00.000000000Z,0.028552621478510894,0.73096,0.0019073650202965108,-1,0,-25090.0
2020-03-10T14:00:00.000000000Z,0.04027555767145831,0.73036,0.0033730262970239947,1,1000000,-25090.0
2020-03-10T14:15:00.000000000Z,0.042573953383717715,0.72958,0.0040517887003384545,0,1000000,-25870.000000000004
2020-03-10T14:30:00.000000000Z,0.04559071739978958,0.72831,0.004558529075800411,1,2000000,-27139.999999999884
2020-03-10T14:45:00.000000000Z,0.035270508117869186,0.72746,0.0034736566056481895,0,2000000,-28839.99999999992
2020-03-10T15:00:00.000000000Z,0.054001442497952086,0.72697,0.004164725494612438,1,3000000,-29820.00000000001
2020-03-10T15:15:00.000000000Z,0.05515747077533034,0.72653,0.0038766234035642285,0,3000000,-31140.0
2020-03-10T15:30:00.000000000Z,0.07023622825061797,0.72617,0.003382016836507261,0,3000000,-32220.00000000008
2020-03-10T15:45:00.000000000Z,0.07209660586721503,0.72585,-0.00010139217871202686,0,3000000,-33180.000000000044
2020-03-10T16:00:00.000000000Z,0.07894344938473999,0.72626,-0.0036595432047095127,-1,2000000,-29663.333333333318
2020-03-10T16:15:00.000000000Z,0.12470800776888696,0.72601,-0.0012823405079272585,0,2000000,-29913.333333333292
2020-03-10T16:30:00.000000000Z,0.14373942802032233,0.72577,-0.001429179095599756,0,2000000,-30153.333333333307
2020-03-10T16:45:00.000000000Z,0.12635785756128076,0.72537,-0.0029464551427181413,0,2000000,-30553.333333333376
2020-03-10T17:00:00.000000000Z,0.08433055014322435,0.72579,-0.00452933627191501,0,2000000,-30133.33333333329
2020-03-10T17:15:00.000000000Z,-0.02043919564345847,0.72606,-0.005413675779509195,0,2000000,-29863.333333333296
2020-03-10T17:30:00.000000000Z,-0.06157315556559011,0.72645,-0.004856440233903959,0,2000000,-29473.333333333296
2020-03-10T17:45:00.000000000Z,-0.014043709847025871,0.72605,-0.0031982823709939983,0,2000000,-29873.33333333336
2020-03-10T18:00:00.000000000Z,0.0014086010754656608,0.72714,-0.003631661193792098,0,2000000,-28783.33333333333
2020-03-10T18:15:00.000000000Z,-0.05395081481938095,0.7267,-0.004071193645494987,0,2000000,-29223.33333333332
2020-03-10T18:30:00.000000000Z,-0.020427449395499273,0.72721,-0.0036028028759375547,0,2000000,-28713.333333333314
2020-03-10T18:45:00.000000000Z,-0.07964926750381532,0.72784,-0.0044084829098841845,-1,1000000,-28790.000000000036
2020-03-10T19:00:00.000000000Z,-0.014003795368824895,0.729,-0.003765430374351834,-1,0,-27630.0
2020-03-10T19:15:00.000000000Z,-0.09301619892285568,0.72906,-0.004775493822311769,-1,-1000000,-27630.0
2020-03-10T19:30:00.000000000Z,-0.03245267476494193,0.72874,-0.0031795777390121894,0,-1000000,-27310.000000000015
2020-03-10T19:45:00.000000000Z,0.014243340723864656,0.72778,-0.0013487789947651714,-1,-2000000,-26350.00000000005
2020-03-10T20:00:00.000000000Z,-0.004933734570652553,0.7268,-0.0005773648389559474,1,-1000000,-22770.000000000135
2020-03-10T20:15:00.000000000Z,-0.01612542565841862,0.72745,-0.0009989751865318811,1,0,-25040.0
2020-03-10T20:30:00.000000000Z,0.027991534848965875,0.72727,0.0011150969188332253,1,1000000,-25040.0
2020-03-10T20:45:00.000000000Z,0.07744965323888543,0.72852,0.0032655507196647157,1,2000000,-23790.000000000025
2020-03-10T21:00:00.000000000Z,0.09129057723658171,0.72902,0.004148766824667751,-1,1000000,-23914.999999999956
2020-03-10T21:15:00.000000000Z,0.08342814956866108,0.72889,0.004649591760641651,-1,0,-22920.0
2020-03-10T21:30:00.000000000Z,0.09294387467244047,0.72877,0.006192064979491256,1,1000000,-22920.0
2020-03-10T21:45:00.000000000Z,0.09280564100901857,0.7284,0.006222578949375444,0,1000000,-23289.99999999998
2020-03-10T22:00:00.000000000Z,0.059163738269748044,0.72902,0.003993271775081312,0,1000000,-22670.00000000003
2020-03-10T22:15:00.000000000Z,0.06308553677165409,0.72935,0.00497933287971455,-1,0,-22340.0
2020-03-10T22:30:00.000000000Z,0.04809331646457066,0.72934,0.0044603687744249184,1,1000000,-22340.0
2020-03-10T22:45:00.000000000Z,0.030751646274769506,0.72933,0.0036021852403463686,0,1000000,-22349.999999999953
2020-03-10T23:00:00.000000000Z,0.032338568333544475,0.72836,0.00395152601235718,0,1000000,-23319.99999999998
2020-03-10T23:15:00.000000000Z,0.02447476647030894,0.72861,0.0024683479537177862,0,1000000,-23070.000000000007
2020-03-10T23:30:00.000000000Z,0.041852609566115515,0.72825,0.0031521624904525527,1,2000000,-23430.000000000036
2020-03-10T23:45:00.000000000Z,0.03960804826184401,0.72819,0.002393232378439444,0,2000000,-23549.999999999935
2020-03-11T00:00:00.000000000Z,0.03985071413831216,0.72857,0.002268291228805197,0,2000000,-22789.99999999984
2020-03-11T00:15:00.000000000Z,0.05537735330395798,0.72789,0.0033740797226761007,0,2000000,-24149.99999999987
2020-03-11T00:30:00.000000000Z,0.04825625599006927,0.72775,0.00229460171139101,0,2000000,-24429.999999999927
2020-03-11T00:45:00.000000000Z,0.05191184363123623,0.72801,0.0014291284056517784,0,2000000,-23909.99999999985
2020-03-11T01:00:00.000000000Z,0.044864257901281054,0.7293,0.000680781735392903,0,2000000,-21330.000000000044
2020-03-11T01:15:00.000000000Z,0.1655909036531659,0.72869,0.002939495336649631,-1,1000000,-22445.000000000022
2020-03-11T01:30:00.000000000Z,0.4613452111375977,0.72892,0.0016985846827423732,0,1000000,-22445.000000000022
2020-03-11T01:45:00.000000000Z,0.00812155071045248,0.72897,0.0010638064358075865,0,1000000,-22445.000000000022
2020-03-11T02:00:00.000000000Z,-0.013107105735475024,0.7291,0.00047779355362762656,0,1000000,-22445.000000000022
2020-03-11T02:15:00.000000000Z,0.008152455971513775,0.72961,0.0004866755546567616,0,1000000,-22445.000000000022
2020-03-11T02:30:00.000000000Z,0.06207391402087874,0.7299,0.002230595929842767,1,2000000,-22076.666666666828
2020-03-11T02:45:00.000000000Z,0.0574752538817532,0.72982,0.0025437237493634857,-1,1000000,-21500.00000000016
2020-03-11T03:00:00.000000000Z,0.04464090235702297,0.72991,0.0020109094735151216,-1,0,-21410.0
2020-03-11T03:15:00.000000000Z,0.0138878272543577,0.72999,0.000699939753129618,0,0,-21410.0
2020-03-11T03:30:00.000000000Z,0.01049450378428129,0.73009,0.0007299236778347673,0,0,-21410.0
2020-03-11T03:45:00.000000000Z,0.005481948018081475,0.73039,0.00035261645418652453,0,0,-21410.0
2020-03-11T04:00:00.000000000Z,0.004722988106159327,0.73025,0.0006148911175797157,0,0,-21410.0
2020-03-11T04:15:00.000000000Z,-0.004778442585676686,0.73016,-0.0005077902461792005,0,0,-21410.0
2020-03-11T04:30:00.000000000Z,-0.007372630987229437,0.73014,-0.0009572653146426366,0,0,-21410.0
2020-03-11T04:45:00.000000000Z,0.009214533472688267,0.73001,0.0009423898268043008,0,0,-21410.0
2020-03-11T05:00:00.000000000Z,0.0017294221021933534,0.7296,0.00033274854304731757,0,0,-21410.0
2020-03-11T05:15:00.000000000Z,0.0025729683143629633,0.72954,0.00017488892283180657,0,0,-21410.0
2020-03-11T05:30:00.000000000Z,0.007695565417509977,0.72935,0.0011495995489600598,1,1000000,-21410.0
2020-03-11T05:45:00.000000000Z,0.0028372736387316396,0.72943,0.00039527309730433985,0,1000000,-21330.000000000033
2020-03-11T06:00:00.000000000Z,-0.0063518020094064185,0.72898,-0.000480947066139643,-1,0,-21780.0
2020-03-11T06:15:00.000000000Z,-0.011318453071674374,0.72936,-0.001164023899689858,-1,-1000000,-21780.0
2020-03-11T06:30:00.000000000Z,-0.008350865966859577,0.72907,-0.00041570877048625285,0,-1000000,-21489.99999999999
2020-03-11T06:45:00.000000000Z,-0.01918454652117311,0.72836,-0.0010002725992624983,-1,-2000000,-20780.00000000011
2020-03-11T07:00:00.000000000Z,-0.022110244097405144,0.72879,-0.001603647707869763,1,-1000000,-21570.00000000029
2020-03-11T07:15:00.000000000Z,-0.02159206567466041,0.72922,-0.0014556917360940553,1,0,-22070.0
2020-03-11T07:30:00.000000000Z,-0.013039196677038697,0.72985,-2.704506490280129e-05,0,0,-22070.0
2020-03-11T07:45:00.000000000Z,0.005333185267679916,0.72971,0.002489919943705485,1,1000000,-22070.0
2020-03-11T08:00:00.000000000Z,0.020644141768245357,0.72997,0.003670899860589158,0,1000000,-21809.999999999964
2020-03-11T08:15:00.000000000Z,0.01710459458205951,0.72953,0.0037256655509754766,-1,0,-22250.0
2020-03-11T08:30:00.000000000Z,0.015351872219661895,0.73025,0.002853598833437054,1,1000000,-22250.0
2020-03-11T08:45:00.000000000Z,0.013821734631875776,0.7302,0.002957233423623666,0,1000000,-22299.999999999993
2020-03-11T09:00:00.000000000Z,-0.05084867505434002,0.73005,-0.0038240710952334666,-1,0,-22450.0
2020-03-11T09:15:00.000000000Z,-0.050547429843642834,0.73008,-0.003041046994165027,-1,-1000000,-22450.0
2020-03-11T09:30:00.000000000Z,-0.06000014583244223,0.7306,-0.0038494514574249723,0,-1000000,-22970.000000000076
2020-03-11T09:45:00.000000000Z,-0.06437944759803327,0.72998,-0.0038155804997497622,0,-1000000,-22350.00000000001
2020-03-11T10:00:00.000000000Z,-0.07505549987589423,0.72994,-0.004532933131668165,1,0,-22310.0
2020-03-11T10:15:00.000000000Z,-0.07318656280074869,0.72962,-0.004046778159814815,-1,-1000000,-22310.0
2020-03-11T10:30:00.000000000Z,-0.08188476378637248,0.73024,-0.0043585203246778925,0,-1000000,-22929.999999999953
2020-03-11T10:45:00.000000000Z,-0.07904977975901573,0.73075,-0.0032056948688043156,-1,-2000000,-23440.000000000076
2020-03-11T11:00:00.000000000Z,-0.10266754812270591,0.73034,-0.0024600946487925023,0,-2000000,-22620.000000000033
2020-03-11T11:15:00.000000000Z,-0.12093659329729564,0.72937,-0.0012700052385031019,-1,-3000000,-20679.999999999978
2020-03-11T11:30:00.000000000Z,-0.12591934678990663,0.72849,-0.000653547874625929,1,-2000000,-16616.66666666667
2020-03-11T11:45:00.000000000Z,-0.12799510504926623,0.7283,-0.0009382780374855757,1,-1000000,-14433.333333333358
2020-03-11T12:00:00.000000000Z,-0.1400548760126417,0.72859,-0.0008176936384775447,1,0,-17950.0
2020-03-11T12:15:00.000000000Z,-0.12739141767517945,0.72805,-0.0006102257813235278,0,0,-17950.0
2020-03-11T12:30:00.000000000Z,-0.09828138354247386,0.72755,-0.0003547080544093114,0,0,-17950.0
2020-03-11T12:45:00.000000000Z,-0.07500182606079794,0.72756,-0.0006534997448248848,0,0,-17950.0
2020-03-11T13:00:00.000000000Z,-0.05004052868614945,0.72764,-0.0010838793370922608,-1,-1000000,-17950.0
2020-03-11T13:15:00.000000000Z,-0.03448939223724404,0.72829,-0.0009250295597404192,0,-1000000,-18600.00000000004
2020-03-11T13:30:00.000000000Z,-0.02002651008565771,0.72819,-0.0003205181757817465,0,-1000000,-18500.00000000005
2020-03-11T13:45:00.000000000Z,-0.010203626906291776,0.72801,0.0001561401054637676,0,-1000000,-18320.00000000009
2020-03-11T14:00:00.000000000Z,-0.03410717236798621,0.72816,-0.0006757933006096345,0,-1000000,-18470.000000000076
2020-03-11T14:15:00.000000000Z,-0.017827400898616196,0.72793,0.0005201619337587836,0,-1000000,-18240.00000000001
2020-03-11T14:30:00.000000000Z,-0.018048670060289453,0.72747,0.0005522517264004395,0,-1000000,-17779.999999999996
2020-03-11T14:45:00.000000000Z,-0.01612887779796013,0.72716,0.0004145042629004511,1,0,-17470.0
2020-03-11T15:00:00.000000000Z,-0.03438654588126771,0.72754,-0.0015785144635089138,-1,-1000000,-17470.0
2020-03-11T15:15:00.000000000Z,-0.024652757592643838,0.72814,-0.0018828092584936616,0,-1000000,-18070.000000000044
2020-03-11T15:30:00.000000000Z,-0.010625888055445903,0.72886,-0.0023837865114873977,-1,-2000000,-18789.99999999999
2020-03-11T15:45:00.000000000Z,0.013456459531276124,0.72735,-0.00031007641020703626,0,-2000000,-15770.000000000187
2020-03-11T16:00:00.000000000Z,0.008319100323666468,0.72788,-0.0014377241033714304,1,-1000000,-16510.00000000004
2020-03-11T16:15:00.000000000Z,0.011429224646697801,0.72791,-0.0010769819409761365,1,0,-16860.0
2020-03-11T16:30:00.000000000Z,-0.0067102301740215335,0.72743,-0.0012102189975058805,-1,-1000000,-16860.0
2020-03-11T16:45:00.000000000Z,-0.01932797545323745,0.72716,-0.0022943793330795445,0,-1000000,-16590.000000000007
2020-03-11T17:00:00.000000000Z,-0.015620334398778093,0.72714,-0.0019211721442707137,1,0,-16570.0
2020-03-11T17:15:00.000000000Z,-0.008862696844936577,0.72766,-0.0015732305295260813,-1,-1000000,-16570.0
2020-03-11T17:30:00.000000000Z,-0.02583948613407662,0.72747,-0.0021106285075640527,0,-1000000,-16379.999999999976
2020-03-11T17:45:00.000000000Z,-0.047235548493229244,0.72711,-0.0029364821990978574,1,0,-16020.0
2020-03-11T18:00:00.000000000Z,-0.04873677591513594,0.72718,-0.003524131499400176,-1,-1000000,-16020.0
2020-03-11T18:15:00.000000000Z,-0.042159005418158355,0.72632,-0.002913952993993203,0,-1000000,-15159.999999999916
2020-03-11T18:30:00.000000000Z,-0.04523399173072267,0.72633,-0.004053960999215723,1,0,-15170.0
2020-03-11T18:45:00.000000000Z,-0.047987629041277347,0.72614,-0.004533961361005886,-1,-1000000,-15170.0
2020-03-11T19:00:00.000000000Z,-0.021903334995989888,0.72591,-0.003607231881328674,0,-1000000,-14940.000000000047
2020-03-11T19:15:00.000000000Z,-0.026708509036858594,0.72611,-0.004513153778488789,1,0,-15140.0
2020-03-11T19:30:00.000000000Z,-0.007733039482006267,0.72693,-0.003113175467215501,-1,-1000000,-15140.0
2020-03-11T19:45:00.000000000Z,-0.0019161722992865804,0.7273,-0.0026716208970568407,0,-1000000,-15509.999999999982
2020-03-11T20:00:00.000000000Z,-0.0268082256513145,0.72678,-0.004731588340845239,0,-1000000,-14990.000000000016
2020-03-11T20:15:00.000000000Z,-0.017967268637118904,0.72621,-0.003385555242211736,1,0,-14420.0
2020-03-11T20:30:00.000000000Z,-0.018245658671900093,0.72626,-0.003419194074339355,-1,-1000000,-14420.0
2020-03-11T20:45:00.000000000Z,-0.017175958439383774,0.72575,-0.0033903151624720025,0,-1000000,-13909.999999999989
2020-03-11T21:00:00.000000000Z,-0.026610415331245404,0.72583,-0.004626246998067699,1,0,-13990.0
2020-03-11T21:15:00.000000000Z,-0.01474485349879653,0.72544,-0.0029262154035104085,-1,-1000000,-13990.0
2020-03-11T21:30:00.000000000Z,-0.008938132618360956,0.72586,-0.0024537094411643426,0,-1000000,-14409.999999999976
2020-03-11T21:45:00.000000000Z,0.005530988094248957,0.72559,0.00027732659508686097,0,-1000000,-14139.999999999984
2020-03-11T22:00:00.000000000Z,0.007067767738872766,0.72624,-0.0003606917395925796,0,-1000000,-14790.000000000024
2020-03-11T22:15:00.000000000Z,0.012941941573020992,0.72611,0.0002650781371040726,0,-1000000,-14660.00000000006
2020-03-11T22:30:00.000000000Z,0.014921182892717943,0.72606,0.0003683544159211251,0,-1000000,-14610.000000000065
2020-03-11T22:45:00.000000000Z,0.012392250811192,0.72615,0.0004991817822195439,0,-1000000,-14699.999999999989
2020-03-11T23:00:00.000000000Z,0.006006584934120466,0.72607,-0.00014225610644030162,0,-1000000,-14620.00000000002
2020-03-11T23:15:00.000000000Z,0.007690004839747693,0.72589,0.00039063600172505855,0,-1000000,-14440.000000000062
2020-03-11T23:30:00.000000000Z,0.008125815140056726,0.72587,0.00024262512694775345,0,-1000000,-14420.000000000042
2020-03-11T23:45:00.000000000Z,0.013624620511198691,0.72604,0.0011528097873501196,1,0,-14590.0
2020-03-12T00:00:00.000000000Z,0.013063367000707447,0.72575,0.0015695321464971577,1,1000000,-14590.0
2020-03-12T00:15:00.000000000Z,0.016085491385109483,0.72543,0.0025633720781698863,0,1000000,-14909.999999999987
2020-03-12T00:30:00.000000000Z,0.012514573484192243,0.72555,0.0017851220710106079,0,1000000,-14789.999999999978
2020-03-12T00:45:00.000000000Z,0.009707778705272747,0.72575,0.0008875037898741756,0,1000000,-14590.0
2020-03-12T01:00:00.000000000Z,0.01062398420143234,0.7248,0.0010266594878843252,0,1000000,-15540.000000000007
2020-03-12T01:15:00.000000000Z,0.010753018622561753,0.72429,0.0011265027346536811,1,2000000,-16050.000000000016
2020-03-12T01:30:00.000000000Z,0.0071657598107836736,0.72392,-6.81072868259193e-05,0,2000000,-16789.999999999978
2020-03-12T01:45:00.000000000Z,0.009362036741909168,0.72435,0.00034622412309007,0,2000000,-15929.999999999896
2020-03-12T02:00:00.000000000Z,0.00688164180114255,0.72508,-0.00021302816609817981,0,2000000,-14470.000000000102
2020-03-12T02:15:00.000000000Z,0.006892983680130047,0.72443,0.0005992820332392082,-1,1000000,-15179.99999999998
2020-03-12T02:30:00.000000000Z,0.005083402632954873,0.72514,0.0001326923699348791,0,1000000,-15179.99999999998
2020-03-12T02:45:00.000000000Z,0.0047244157042945776,0.72526,-9.257673806287964e-05,0,1000000,-15179.99999999998
2020-03-12T03:00:00.000000000Z,0.0032352966022897683,0.72518,-0.0005226526850769343,0,1000000,-15179.99999999998
2020-03-12T03:15:00.000000000Z,0.003991336733937369,0.72512,-0.0002545776942830853,0,1000000,-15179.99999999998
2020-03-12T03:30:00.000000000Z,0.004375770927945135,0.72516,0.00013879207764872393,0,1000000,-15179.99999999998
2020-03-12T03:45:00.000000000Z,0.004605523455743991,0.72521,0.00019802774836586874,0,1000000,-15179.99999999998
2020-03-12T04:00:00.000000000Z,0.0062146715632591075,0.72565,-0.00023373255611443497,0,1000000,-15179.99999999998
2020-03-12T04:15:00.000000000Z,0.007201087351325023,0.72629,-0.00042443769280679235,0,1000000,-15179.99999999998
2020-03-12T04:30:00.000000000Z,0.00584708571385372,0.72609,-0.00019049551573489744,0,1000000,-15179.99999999998
2020-03-12T04:45:00.000000000Z,0.006452527512005104,0.72561,2.4760797030979654e-05,0,1000000,-15179.99999999998
2020-03-12T05:00:00.000000000Z,0.005637088587001626,0.72547,-2.2483533125566356e-05,0,1000000,-15179.99999999998
